,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,STATUS_LULUS
1647,L,IF,G5,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1648,P,MTK,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1649,P,FISIKA,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1650,P,FISIKA,G3,SMTA,LL,LL,SKS1_B,SKS2_SB,IPS1_M,IPS2_KM,LTW
1651,P,IF,G3,SMTA,PDG,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1652,L,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1653,L,FISIKA,G5,SRJN,GRD,PNS,SKS1_B,SKS2_SB,IPS1_M,IPS2_CUM,LTW
1654,P,FISIKA,G2,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1655,P,IF,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LTW
1656,P,BIO,G2,SMP,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1657,P,MTK,G2,SD,LL,PS,SKS1_B,SKS2_C,IPS1_SM,IPS2_SM,LTW
1658,P,BIO,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1659,P,FISIKA,G1,LL,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LTW
1660,L,FISIKA,G2,SMTA,GRD,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
1661,P,BIO,G4,SMTA,LL,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1662,L,FISIKA,G3,SD,BPN,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1663,L,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1664,P,MTK,G1,SD,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1665,P,FISIKA,G2,SMTA,LL,GRD,SKS1_SB,SKS2_C,IPS1_KM,IPS2_M,LTW
1666,L,BIO,G5,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1667,P,IF,G3,SMTA,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1668,P,FISIKA,G3,SD,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1669,P,IF,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
1670,P,FISIKA,G2,SD,LL,PS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1671,P,BIO,G2,SRJN,PDG,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,LTW
1672,P,BIO,G3,SRJN,PDG,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1673,L,MTK,G1,LL,PDG,BPN,SKS1_C,SKS2_C,IPS1_SM,IPS2_M,LTW
1674,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1675,L,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1676,P,MTK,G1,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LTW
1677,P,MTK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1678,P,FISIKA,G4,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
1679,L,IF,G5,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LTW
1680,P,MTK,G4,SRJN,PNS,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1681,P,BIO,G3,SMP,PDG,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1682,P,BIO,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1683,L,FISIKA,G2,SMP,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1684,P,FISIKA,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1685,L,FISIKA,G3,SMP,LL,PSN,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,LTW
1686,P,FISIKA,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1687,P,BIO,G3,LL,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1688,P,BIO,G3,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1689,P,BIO,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
1690,P,IF,G4,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
1691,L,IF,G5,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LTW
1692,P,FISIKA,G2,SMP,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1693,P,FISIKA,G3,LL,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1694,P,FISIKA,G1,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1695,L,BIO,G4,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1696,P,IF,G3,SMTA,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1697,P,MTK,G3,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1698,L,FISIKA,G2,SMTA,GRD,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
1699,P,FISIKA,G2,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1700,P,MTK,G2,SD,PDG,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1701,P,MTK,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
1702,P,MTK,G2,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LTW
1703,P,MTK,G2,SMTA,GRD,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1704,L,IF,G5,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LTW
1705,P,IF,G1,SD,PS,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1706,P,BIO,G1,LL,LL,BPN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1707,P,FISIKA,G3,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1708,P,MTK,G3,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1709,P,BIO,G1,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1710,P,MTK,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1711,P,FISIKA,G2,SRJN,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1712,P,FISIKA,G2,SD,BPN,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1713,P,BIO,G3,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1714,P,MTK,G3,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1715,L,BIO,G2,SD,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1716,P,FISIKA,G1,SMP,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1717,P,BIO,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
1718,P,BIO,G1,LL,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1719,P,BIO,G3,SMTA,PS,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1720,P,MTK,G3,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1721,P,BIO,G3,SMP,PDG,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1722,P,MTK,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LTW
1723,P,BIO,G2,SRJN,PS,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1724,P,MTK,G4,SMTA,PNS,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1725,P,MTK,G3,SMTA,PS,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1726,P,MTK,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1727,L,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1728,L,FISIKA,G2,SMTA,PDG,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1729,P,MTK,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1730,L,IF,G5,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1731,L,FISIKA,G2,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1732,L,FISIKA,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1733,P,BIO,G2,SMTA,PDG,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1734,L,BIO,G2,SD,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1735,P,FISIKA,G2,SMP,LL,BPN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1736,P,BIO,G2,SMP,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1737,L,FISIKA,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1738,P,FISIKA,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1739,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1740,P,BIO,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1741,P,MTK,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1742,P,FISIKA,G2,SMP,BPN,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1743,P,BIO,G3,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1744,P,MTK,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1745,P,BIO,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1746,P,FISIKA,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1747,P,FISIKA,G4,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1748,P,FISIKA,G2,SD,BPN,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1749,P,MTK,G4,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1750,P,FISIKA,G2,SMP,LL,BPN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1751,P,MTK,G2,SMP,LL,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1752,P,BIO,G2,SRJN,PS,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1753,L,BIO,G2,SD,LL,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1754,L,FISIKA,G4,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
1755,L,BIO,G4,SMTA,LL,LL,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1756,P,MTK,G2,SD,LL,PS,SKS1_B,SKS2_C,IPS1_SM,IPS2_SM,LTW
1757,L,FISIKA,G4,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LTW
1758,L,FISIKA,G2,LL,BPN,BPN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LTW
1759,P,FISIKA,G1,SRJN,GRD,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1760,L,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1761,L,BIO,G3,SRJN,PDG,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1762,P,BIO,G2,SRJN,PS,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
1763,P,BIO,G4,SMTA,PNS,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1764,P,BIO,G4,SRJN,GRD,BPN,SKS1_SB,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1765,P,BIO,G2,SMTA,LL,LL,SKS1_B,SKS2_SB,IPS1_M,IPS2_KM,LTW
1766,L,BIO,G3,SRJN,PDG,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1767,L,MTK,G3,SMTA,PSN,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LTW
1768,P,FISIKA,G2,SMP,BPN,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1769,P,BIO,G2,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LTW
1770,P,FISIKA,G5,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1771,P,MTK,G4,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LTW
1772,P,BIO,G2,SMTA,PNS,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1773,P,BIO,G2,SMP,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1774,P,BIO,G2,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1775,L,BIO,G5,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1776,P,FISIKA,G1,SD,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1777,P,MTK,G3,SD,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LTW
1778,P,BIO,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1779,P,FISIKA,G1,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1780,P,BIO,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1781,L,FISIKA,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1782,P,FISIKA,G3,LL,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1783,P,FISIKA,G3,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1784,P,IF,G3,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LTW
1785,L,BIO,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1786,P,MTK,G2,SRJN,GRD,GRD,SKS1_B,SKS2_K,IPS1_KM,IPS2_KM,LTW
1787,P,MTK,G2,SMP,LL,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1788,P,BIO,G2,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1789,L,FISIKA,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1790,P,FISIKA,G2,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
1791,L,MTK,G3,SMTA,GRD,GRD,SKS1_B,SKS2_C,IPS1_M,IPS2_SM,LTW
1792,P,BIO,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
1793,P,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1794,P,MTK,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
1795,L,FISIKA,G2,SD,LL,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LTW
1796,L,IF,G5,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1797,L,BIO,G2,SMTA,PDG,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LTW
1798,P,IF,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LTW
1799,P,BIO,G3,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1800,P,BIO,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LTW
1801,P,BIO,G2,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1802,P,BIO,G2,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1803,P,BIO,G2,SD,BPN,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
1804,P,MTK,G2,SMTA,PS,PS,SKS1_C,SKS2_C,IPS1_KM,IPS2_KM,LTW
1805,P,FISIKA,G2,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1806,P,BIO,G1,SMTA,BPN,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LTW
1807,P,MTK,G3,SMP,PS,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LTW
1808,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1809,P,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
1810,P,BIO,G3,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LTW
1811,P,MTK,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LTW
1812,L,BIO,G4,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1813,P,MTK,G3,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LTW
1814,P,MTK,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LTW
1815,P,MTK,G1,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LC
1816,P,BIO,G3,SMTA,PDG,GRD,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
1817,L,MTK,G1,SD,PDG,PDG,SKS1_B,SKS2_C,IPS1_M,IPS2_SM,LC
1818,P,FISIKA,G2,SD,BPN,BPN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
1819,P,BIO,G2,SMTA,BPN,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
1820,P,BIO,G4,SRJN,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
1821,P,BIO,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LC
1822,P,BIO,G2,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LC
1823,P,BIO,G4,SMTA,LL,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
1824,L,IF,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1825,P,BIO,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1826,P,BIO,G2,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
1827,P,FISIKA,G1,SMTA,PS,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1828,P,FISIKA,G2,SD,BPN,BPN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
1829,P,BIO,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LC
1830,L,IF,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1831,P,BIO,G3,SMTA,PDG,GRD,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
1832,P,BIO,G3,SMTA,PDG,GRD,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
1833,P,BIO,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LC
1834,L,MTK,G1,SD,PDG,PDG,SKS1_B,SKS2_C,IPS1_M,IPS2_SM,LC
1835,P,BIO,G4,SMTA,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LC
1836,P,BIO,G2,SMTA,LL,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
1837,P,BIO,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LC
1838,P,BIO,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LC
1839,P,BIO,G2,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LC
1840,P,BIO,G4,SMTA,LL,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
1841,P,MTK,G1,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LC
1842,P,BIO,G3,SRJN,PS,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LC
1843,P,FISIKA,G2,SD,BPN,BPN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
1844,L,MTK,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1845,P,BIO,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LC
1846,P,BIO,G2,SMTA,LL,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
1847,P,BIO,G3,SMTA,PDG,GRD,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
1848,P,BIO,G2,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
1849,P,MTK,G2,LL,LL,BPN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LC
1850,P,BIO,G2,LL,PDG,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LC
1851,P,BIO,G3,SMTA,PDG,GRD,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
1852,L,IF,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1853,P,BIO,G2,SMP,PS,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1854,P,BIO,G2,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LC
1855,P,BIO,G4,SMTA,LL,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
1856,P,FISIKA,G1,SMTA,PS,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1857,P,BIO,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LC
1858,P,BIO,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LC
1859,P,MTK,G2,LL,LL,BPN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,LC
1860,P,BIO,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LC
1861,P,BIO,G2,SMP,PS,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1862,P,BIO,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LC
1863,P,FISIKA,G2,SD,BPN,BPN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
1864,P,BIO,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LC
1865,P,BIO,G4,SRJN,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
1866,P,FISIKA,G2,SD,BPN,BPN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
1867,P,BIO,G2,SMP,PS,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1868,P,BIO,G3,SRJN,PS,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LC
1869,P,BIO,G3,SMTA,PDG,GRD,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
1870,P,BIO,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1871,P,BIO,G3,SMTA,PDG,GRD,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
1872,P,BIO,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1873,P,BIO,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LC
1874,P,FISIKA,G1,SMTA,PS,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1875,P,MTK,G1,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LC
1876,P,BIO,G2,SMTA,LL,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LC
1877,L,IF,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1878,P,BIO,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LC
1879,P,BIO,G2,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
1880,P,FISIKA,G2,SD,BPN,BPN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
1881,P,FISIKA,G2,SD,BPN,BPN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
1882,P,BIO,G3,SRJN,PNS,PSN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,LC
1883,P,BIO,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LC
1884,L,MTK,G1,SD,PDG,PDG,SKS1_B,SKS2_C,IPS1_M,IPS2_SM,LC
1885,P,BIO,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LC
