,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,IPK_TERAKHIR
1337,P,HUK,G4,SMTA,PNS,PS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1338,P,HUK,G4,SMTA,LL,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_CUM
1339,L,HUK,G4,SMTA,PNS,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1340,L,HUK,G3,SMTA,PNS,PSN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1341,L,HUK,G4,SRJN,LL,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1342,L,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1343,P,HUK,G3,SRJN,PS,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1344,P,HUK,G2,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1345,L,HUK,G4,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1346,L,HUK,G7,SMTA,PDG,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1347,P,HUK,G2,LL,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1348,L,HUK,G4,SRJN,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1349,L,HUK,G4,SRJN,PNS,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_C,IPK_SM
1350,P,HUK,G4,SRJN,GRD,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_B,IPK_CUM
1351,L,HUK,G2,SMTA,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1352,P,HUK,G3,SRJN,PS,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1353,L,HUK,G4,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1354,P,HUK,G4,SMTA,LL,PNS,IPS1_M,IPS2_CUM,SKS1_B,SKS2_B,IPK_SM
1355,L,HUK,G4,SRJN,PNS,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1356,P,HUK,G3,SMTA,LL,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1357,L,HUK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1358,L,HUK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1359,L,HUK,G3,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1360,P,HUK,G3,SMTA,PNS,LL,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1361,P,HUK,G5,SMTA,PDG,PNS,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_B,IPK_CUM
1362,P,HUK,G7,SRJN,LL,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1363,P,HUK,G7,SRJN,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,IPK_CUM
1364,L,HUK,G4,SRJN,PNS,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1365,L,HUK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1366,L,HUK,G3,SMTA,PDG,PSN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1367,P,HUK,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1368,P,HUK,G5,SMTA,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
1369,P,HUK,G3,SMP,LL,ABRI,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1370,L,HUK,G5,SRJN,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1371,P,HUK,G2,SD,LL,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1372,L,HUK,G3,SMTA,PDG,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1373,P,HUK,G5,SMTA,PNS,LL,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_CUM
1374,L,HUK,G3,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1375,P,HUK,G4,SMTA,PDG,LL,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1376,P,HUK,G4,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1377,L,HUK,G4,SMTA,LL,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1378,L,HUK,G7,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1379,L,HUK,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,IPK_KM
1380,P,HUK,G4,SMTA,LL,PSN,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
1381,P,HUK,G4,SMTA,LL,LL,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
1382,L,HUK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1383,L,HUK,G4,SMTA,ABRI,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1384,P,HUK,G4,SD,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1385,P,HUK,G3,SRJN,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1386,P,HUK,G3,SMTA,PDG,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1387,L,HUK,G3,SRJN,PNS,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1388,L,HUK,G4,SRJN,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1389,P,HUK,G3,SMTA,LL,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1390,L,HUK,G4,SRJN,GRD,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1391,L,HUK,G4,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1392,P,HUK,G4,SRJN,LL,PSN,IPS1_CUM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1393,L,HUK,G3,SMTA,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
1394,P,HUK,G5,SMTA,PDG,PDG,IPS1_M,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
1395,P,HUK,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1396,P,HUK,G5,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1397,P,HUK,G4,SRJN,GRD,ABRI,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1398,L,HUK,G4,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1399,P,HUK,G2,SRJN,PNS,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1400,P,HUK,G3,SMTA,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_CUM
1401,P,HUK,G3,SMTA,PDG,PNS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1402,P,HUK,G4,SRJN,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1403,L,HUK,G4,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1404,L,HUK,G5,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1405,L,HUK,G4,SRJN,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1406,L,HUK,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1407,P,HUK,G3,SD,PDG,ABRI,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
1408,P,HUK,G5,SRJN,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1409,P,HUK,G3,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1410,P,HUK,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1411,P,HUK,G3,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1412,P,HUK,G4,SMTA,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
1413,P,HUK,G4,SMP,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_CUM
1414,P,HUK,G3,SRJN,PDG,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1415,P,HUK,G3,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1416,L,HUK,G3,SMTA,PSN,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1417,P,HUK,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1418,L,HUK,G3,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1419,P,HUK,G3,SRJN,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1420,P,HUK,G3,SMTA,LL,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1421,L,HUK,G4,SRJN,PNS,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1422,P,HUK,G3,SMTA,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1423,L,HUK,G4,SMTA,PDG,LL,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1424,P,HUK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_CUM
1425,P,HUK,G5,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1426,P,HUK,G3,SRJN,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
1427,L,HUK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1428,P,HUK,G7,SRJN,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1429,P,HUK,G5,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1430,L,HUK,G1,SMTA,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_M
1431,L,HUK,G4,SRJN,LL,PSN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1432,L,HUK,G4,SMTA,LL,PSN,IPS1_M,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
1433,P,HUK,G4,SRJN,PNS,PSN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1434,P,HUK,G7,SRJN,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1435,P,HUK,G3,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1436,L,HUK,G5,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1437,L,HUK,G7,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1438,P,HUK,G5,SRJN,LL,PS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1439,L,HUK,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1440,L,HUK,G2,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1441,P,HUK,G3,SD,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,IPK_CUM
1442,L,HUK,G4,SRJN,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
1443,L,HUK,G2,SMTA,PSN,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1444,L,HUK,G3,SMP,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1445,L,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1446,P,HUK,G2,SRJN,PS,LL,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_CUM
1447,L,HUK,G4,SRJN,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1448,P,HUK,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_C,SKS2_SB,IPK_CUM
1449,P,HUK,G2,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1450,L,HUK,G5,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,IPK_M
1451,L,HUK,G3,SRJN,GRD,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1452,P,HUK,G4,SMTA,PNS,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1453,P,HUK,G3,SMTA,PNS,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1454,L,HUK,G4,SRJN,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1455,L,HUK,G4,SMTA,PDG,PS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1456,P,HUK,G3,SRJN,LL,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1457,L,HUK,G7,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1458,P,HUK,G5,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
1459,L,HUK,G4,SRJN,LL,ABRI,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
1460,L,HUK,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1461,P,HUK,G2,LL,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1462,L,HUK,G4,SRJN,PNS,LL,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
1463,P,HUK,G6,SRJN,PNS,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1464,P,HUK,G4,SMTA,PS,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_CUM
1465,L,HUK,G3,SRJN,PSN,PSN,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
1466,L,HUK,G4,SD,BPN,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1467,L,HUK,G3,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1468,L,HUK,G2,LL,LL,LL,IPS1_KM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
1469,L,HUK,G4,SRJN,GRD,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1470,P,HUK,G4,SMTA,LL,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_CUM
1471,P,HUK,G4,SRJN,LL,PS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
1472,P,HUK,G4,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1473,P,HUK,G3,SRJN,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_CUM
1474,P,HUK,G4,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1475,P,HUK,G1,SRJN,PNS,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1476,L,HUK,G3,SRJN,GRD,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1477,L,HUK,G5,SRJN,PNS,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1478,L,HUK,G3,SMP,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1479,L,HUK,G4,SMP,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1480,P,HUK,G3,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
1481,L,HUK,G4,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1482,P,HUK,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1483,P,HUK,G1,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1484,P,HUK,G4,SRJN,GRD,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1485,L,HUK,G4,SRJN,LL,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1486,L,HUK,G5,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1487,P,HUK,G2,SD,LL,PS,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
1488,L,HUK,G4,SRJN,PNS,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1489,L,HUK,G1,SMTA,PDG,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1490,P,HUK,G3,SRJN,PS,PNS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1491,P,HUK,G3,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1492,P,HUK,G5,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1493,P,HUK,G5,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1494,L,HUK,G5,SMTA,LL,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1495,L,HUK,G5,SMTA,PDG,PSN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1496,P,HUK,G4,SRJN,PDG,PS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1497,L,HUK,G5,SRJN,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1498,P,HUK,G3,SRJN,PS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1499,L,HUK,G3,SRJN,PDG,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1500,L,HUK,G3,SRJN,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1501,L,HUK,G4,SMTA,PNS,ABRI,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1502,L,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1503,P,HUK,G4,SRJN,LL,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1504,P,HUK,G4,SRJN,GRD,ABRI,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1505,L,HUK,G4,SRJN,PNS,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1506,P,HUK,G4,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1507,L,HUK,G4,SMTA,PNS,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1508,L,HUK,G3,SRJN,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1509,L,HUK,G4,SRJN,PNS,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1510,P,HUK,G1,SD,LL,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1511,P,HUK,G3,SRJN,PSN,PSN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1512,L,HUK,G3,SMTA,PDG,PS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
1513,P,HUK,G4,SRJN,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1514,L,HUK,G4,SRJN,PNS,PS,IPS1_M,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1515,L,HUK,G4,SRJN,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1516,L,HUK,G4,SRJN,GRD,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1517,L,HUK,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1518,P,HUK,G5,SMTA,PNS,LL,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
1519,L,HUK,G2,SMP,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1520,P,HUK,G6,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_M
1521,L,HUK,G1,SRJN,LL,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
1522,P,HUK,G4,SRJN,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
1523,P,HUK,G4,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1524,P,HUK,G4,SRJN,GRD,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1525,P,HUK,G3,SRJN,LL,LL,IPS1_KM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1526,P,HUK,G3,SMTA,PDG,LL,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1527,L,HUK,G3,SRJN,GRD,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
1528,P,HUK,G5,SRJN,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1529,P,HUK,G4,SRJN,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1530,P,HUK,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1531,L,HUK,G4,SMTA,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1532,L,HUK,G7,SRJN,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1533,L,HUK,G2,SD,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1534,L,HUK,G4,SRJN,PNS,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1535,L,HUK,G7,SMTA,LL,LL,IPS1_KM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1536,P,HUK,G3,SMTA,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1537,L,HUK,G5,SMTA,PDG,ABRI,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,IPK_SM
1538,L,HUK,G5,SRJN,LL,PNS,IPS1_CUM,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1539,L,HUK,G5,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_M
1540,L,HUK,G3,SRJN,PNS,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1541,L,HUK,G4,SRJN,PS,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1542,P,HUK,G4,SMP,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_CUM
1543,L,HUK,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1544,P,HUK,G4,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,IPK_SM
1545,P,HUK,G3,SMTA,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,IPK_CUM
1546,L,HUK,G5,SRJN,GRD,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1547,P,HUK,G6,SRJN,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_B,IPK_SM
1548,P,HUK,G4,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1549,P,HUK,G2,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
1550,P,HUK,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1551,P,HUK,G4,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1552,P,HUK,G1,SMP,BPN,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
1553,P,HUK,G3,SMTA,PS,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,IPK_SM
1554,P,HUK,G3,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1555,P,HUK,G4,SMTA,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,IPK_CUM
1556,L,HUK,G3,SRJN,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1557,P,HUK,G6,SMTA,LL,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1558,P,HUK,G2,SMTA,LL,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
1559,L,HUK,G4,SRJN,PS,PNS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,IPK_SM
1560,L,HUK,G7,SRJN,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1561,P,HUK,G2,SMP,BPN,LL,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_CUM
