,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,STATUS_LULUS
1403,P,HUK,G4,SMTA,PNS,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
1404,P,HUK,G3,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1405,P,HUK,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1406,P,HUK,G5,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1407,P,HUK,G3,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1408,P,HUK,G4,SMTA,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1409,L,HUK,G3,SMTA,LL,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1410,P,HUK,G4,SMP,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
1411,P,HUK,G3,SRJN,PDG,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
1412,P,HUK,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1413,P,HUK,G3,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
1414,L,HUK,G3,SMTA,PSN,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1415,P,HUK,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1416,L,HUK,G3,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1417,P,HUK,G3,SRJN,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
1418,L,HUK,G4,SMTA,PDG,LL,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1419,P,HUK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
1420,P,HUK,G3,SRJN,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
1421,L,HUK,G2,SMTA,LL,PSN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1422,L,HUK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1423,P,HUK,G7,SRJN,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1424,P,HUK,G5,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
1425,L,HUK,G1,SMTA,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
1426,L,HUK,G4,SRJN,LL,PSN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LC
1427,L,HUK,G4,SMTA,LL,PSN,IPS1_M,IPS2_KM,SKS1_SB,SKS2_SB,LLW
1428,P,HUK,G4,SRJN,PNS,PSN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LTW
1429,P,HUK,G7,SRJN,LL,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1430,L,HUK,G5,SRJN,PNS,ABRI,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LLW
1431,P,HUK,G5,SRJN,LL,PS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1432,L,HUK,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1433,P,HUK,G3,SD,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,LLW
1434,L,HUK,G4,SRJN,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1435,L,HUK,G2,SMTA,PSN,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
1436,L,HUK,G3,SMP,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1437,L,HUK,G4,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,LLW
1438,L,HUK,G5,SRJN,PNS,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_C,LLW
1439,L,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
1440,L,HUK,G4,SRJN,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LLW
1441,P,HUK,G6,SRJN,GRD,PS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
1442,P,HUK,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_C,SKS2_SB,LTW
1443,P,HUK,G2,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
1444,L,HUK,G5,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,LLW
1445,P,HUK,G3,SMTA,PNS,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1446,L,HUK,G4,SRJN,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1447,P,HUK,G5,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
1448,L,HUK,G7,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1449,P,HUK,G5,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
1450,L,HUK,G2,SMTA,PSN,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1451,P,HUK,G4,SMTA,LL,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1452,P,HUK,G3,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
1453,P,HUK,G4,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1454,L,HUK,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LLW
1455,P,HUK,G2,LL,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1456,L,HUK,G4,SRJN,PNS,LL,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
1457,P,HUK,G6,SRJN,PNS,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1458,L,HUK,G6,SRJN,PNS,PDG,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
1459,L,HUK,G3,SRJN,PSN,PSN,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
1460,L,HUK,G4,SD,BPN,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,LTW
1461,L,HUK,G3,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
1462,L,HUK,G2,LL,LL,LL,IPS1_KM,IPS2_M,SKS1_SB,SKS2_SB,LTW
1463,L,HUK,G4,SMTA,LL,ABRI,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LLW
1464,P,HUK,G4,SMTA,LL,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
1465,P,HUK,G4,SRJN,LL,PS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
1466,P,HUK,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1467,P,HUK,G4,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1468,P,HUK,G3,SRJN,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LC
1469,P,HUK,G4,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1470,P,HUK,G1,SRJN,PNS,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,LTW
1471,L,HUK,G3,SRJN,GRD,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
1472,L,HUK,G5,SRJN,PNS,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
1473,L,HUK,G3,SMP,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
1474,L,HUK,G4,SMP,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1475,L,HUK,G4,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
1476,P,HUK,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1477,P,HUK,G2,SMTA,PNS,PSN,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
1478,P,HUK,G4,SRJN,GRD,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
1479,L,HUK,G4,SRJN,LL,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LC
1480,P,HUK,G2,SD,LL,PS,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_SB,LC
1481,P,HUK,G4,SMTA,PNS,LL,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
1482,L,HUK,G4,SRJN,PNS,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1483,L,HUK,G1,SMTA,PDG,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1484,P,HUK,G3,SRJN,PS,PNS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1485,P,HUK,G3,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
1486,P,HUK,G5,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1487,L,HUK,G5,SMTA,LL,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1488,L,HUK,G1,SMTA,LL,LL,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
1489,L,HUK,G5,SMTA,PDG,PSN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1490,L,HUK,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1491,L,HUK,G5,SRJN,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
1492,L,HUK,G3,SRJN,PDG,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1493,P,HUK,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
1494,P,HUK,G4,SRJN,PS,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1495,L,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1496,L,HUK,G4,SMTA,PNS,ABRI,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1497,L,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1498,P,HUK,G4,SRJN,LL,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
1499,P,HUK,G4,SRJN,GRD,ABRI,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1500,P,HUK,G6,SRJN,LL,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
1501,P,HUK,G3,SRJN,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LLW
1502,L,HUK,G3,SRJN,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1503,P,HUK,G3,SRJN,GRD,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1504,P,HUK,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1505,P,HUK,G3,SRJN,PSN,PSN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1506,L,HUK,G3,SMTA,PDG,PS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
1507,P,HUK,G4,SRJN,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1508,L,HUK,G4,SRJN,PNS,PS,IPS1_M,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1509,L,HUK,G4,SRJN,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1510,L,HUK,G4,SRJN,GRD,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1511,P,HUK,G5,SMTA,PNS,LL,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
1512,L,HUK,G2,SMP,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1513,P,HUK,G6,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
1514,L,HUK,G1,SRJN,LL,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
1515,P,HUK,G7,SRJN,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1516,P,HUK,G4,SRJN,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
1517,P,HUK,G4,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1518,P,HUK,G4,SRJN,GRD,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LTW
1519,P,HUK,G3,SRJN,LL,LL,IPS1_KM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1520,P,HUK,G3,SMTA,PDG,LL,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
1521,L,HUK,G3,SRJN,GRD,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LTW
1522,P,HUK,G4,SRJN,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
1523,P,HUK,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
1524,L,HUK,G4,SMTA,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1525,L,HUK,G7,SRJN,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1526,L,HUK,G2,SD,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1527,L,HUK,G7,SMTA,LL,LL,IPS1_KM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1528,P,HUK,G3,SMTA,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_SB,LLW
1529,L,HUK,G5,SRJN,LL,PNS,IPS1_CUM,IPS2_M,SKS1_B,SKS2_SB,LLW
1530,L,HUK,G5,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1531,L,HUK,G4,SMTA,LL,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1532,L,HUK,G3,SRJN,PNS,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LLW
1533,P,HUK,G4,SMP,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1534,L,HUK,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1535,P,HUK,G4,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LTW
1536,P,HUK,G3,SMTA,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1537,L,HUK,G5,SRJN,GRD,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1538,L,HUK,G4,SMTA,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_SB,LLW
1539,P,HUK,G4,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1540,P,HUK,G2,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
1541,P,HUK,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1542,L,HUK,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
1543,L,HUK,G3,SMTA,PSN,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
1544,P,HUK,G1,SMP,BPN,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1545,P,HUK,G4,SMP,PDG,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
1546,P,HUK,G3,SMTA,PS,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
1547,P,HUK,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1548,P,HUK,G3,SMTA,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1549,P,HUK,G5,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1550,P,HUK,G4,SMTA,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
1551,L,HUK,G7,SRJN,PS,PS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
1552,L,HUK,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1553,P,HUK,G6,SMTA,LL,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
1554,P,HUK,G2,SMTA,LL,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
1555,L,HUK,G4,SRJN,PS,PNS,IPS1_KM,IPS2_KM,SKS1_C,SKS2_B,LLW
1556,L,HUK,G7,SRJN,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1557,P,HUK,G2,SMP,BPN,LL,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
1558,P,HUK,G5,SRJN,PNS,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
1559,L,HUK,G2,SD,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
1560,L,HUK,G3,SRJN,GRD,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1561,P,HUK,G4,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1562,P,HUK,G4,SRJN,LL,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
1563,P,HUK,G2,SMP,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1564,P,HUK,G5,SMTA,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
1565,L,HUK,G2,SRJN,PSN,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1566,P,HUK,G3,SMTA,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1567,L,HUK,G3,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1568,L,HUK,G4,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1569,P,HUK,G5,SMTA,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1570,P,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1571,L,HUK,G3,SMTA,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
1572,P,HUK,G2,SMTA,BPN,LL,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1573,P,HUK,G4,SMTA,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
1574,L,HUK,G4,SRJN,PS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1575,P,HUK,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1576,L,HUK,G2,LL,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LTW
1577,P,HUK,G5,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
1578,L,HUK,G3,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_K,LLW
1579,L,HUK,G3,SRJN,GRD,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LLW
1580,P,HUK,G4,SMP,PDG,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1581,L,HUK,G4,SMTA,PS,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
1582,P,HUK,G3,SRJN,PDG,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1583,L,HUK,G5,SRJN,GRD,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1584,L,HUK,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1585,L,HUK,G5,SRJN,GRD,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
1586,P,HUK,G2,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
1587,P,HUK,G3,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1588,L,HUK,G3,SMTA,PDG,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
1589,L,HUK,G5,SRJN,PNS,PS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LTW
1590,L,HUK,G2,SMP,LL,PSN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1591,P,HUK,G3,SMTA,ABRI,ABRI,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1592,P,HUK,G4,SRJN,GRD,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1593,P,HUK,G3,SRJN,LL,PSN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
1594,P,HUK,G1,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
1595,L,HUK,G3,SRJN,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1596,P,HUK,G2,SMP,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1597,L,HUK,G6,SRJN,PDG,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1598,P,HUK,G2,SMP,LL,PSN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
1599,L,HUK,G3,SRJN,PSN,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,LLW
1600,P,HUK,G4,SMTA,PDG,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1601,P,HUK,G4,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1602,L,HUK,G3,SD,PDG,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1603,L,HUK,G3,LL,PDG,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
1604,L,HUK,G5,SRJN,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1605,P,HUK,G1,SD,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1606,L,HUK,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
1607,P,HUK,G4,SMTA,LL,ABRI,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1608,P,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1609,L,HUK,G4,SRJN,GRD,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1610,P,HUK,G4,SRJN,GRD,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1611,L,HUK,G4,SMP,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1612,L,HUK,G3,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1613,P,HUK,G2,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1614,P,HUK,G4,SMTA,PDG,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1615,P,HUK,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1616,L,HUK,G4,SRJN,GRD,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
1617,P,HUK,G2,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1618,P,HUK,G4,SRJN,GRD,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
1619,P,HUK,G7,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1620,P,HUK,G5,SMTA,PDG,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1621,L,HUK,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,LLW
1622,P,HUK,G6,SRJN,PNS,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1623,P,HUK,G3,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1624,P,HUK,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1625,P,HUK,G5,SRJN,GRD,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
1626,L,HUK,G3,SMTA,PS,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1627,P,HUK,G2,SMP,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1628,L,HUK,G6,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LLW
1629,P,HUK,G2,SRJN,PS,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1630,P,HUK,G4,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1631,P,HUK,G3,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
1632,P,HUK,G2,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
1633,L,HUK,G4,SRJN,GRD,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
1634,L,HUK,G5,SMTA,PNS,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LLW
1635,L,HUK,G6,SRJN,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1636,L,HUK,G3,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LTW
1637,L,HUK,G2,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
1638,L,HUK,G7,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1639,P,HUK,G6,SRJN,GRD,ABRI,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
