,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,IPK_TERAKHIR
3184,L,KOM,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,IPK_M
3185,L,EKO,G5,SRJN,GRD,LL,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3186,L,HUK,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3187,L,KOM,G1,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3188,L,HUK,G1,SRJN,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3189,L,HUK,G7,SRJN,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3190,L,HUK,G2,LL,PDG,LL,SKS1_C,SKS2_K,IPS1_KM,IPS2_KM,IPK_M
3191,P,HUK,G5,SRJN,GRD,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3192,L,HUK,G6,SRJN,PNS,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3193,L,HUK,G4,SMTA,PDG,PS,SKS1_B,SKS2_C,IPS1_M,IPS2_KM,IPK_M
3194,L,HUK,G6,SMTA,LL,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_M,IPK_M
3195,L,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3196,L,HUK,G5,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3197,L,KOM,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,IPK_M
3198,L,HUK,G7,SRJN,LL,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3199,L,KOM,G5,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3200,L,HUK,G4,SRJN,LL,PNS,SKS1_B,SKS2_SB,IPS1_M,IPS2_KM,IPK_M
3201,L,HUK,G4,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3202,L,HUK,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3203,L,HUK,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3204,L,HUK,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3205,L,HUK,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3206,L,HUK,G3,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3207,L,HUK,G5,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3208,L,HUK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3209,P,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
3210,P,HUK,G4,SRJN,PNS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3211,L,HUK,G4,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3212,P,HUK,G2,SRJN,PDG,PDG,SKS1_SB,SKS2_K,IPS1_M,IPS2_M,IPK_M
3213,L,HUK,G4,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3214,L,HUK,G4,SRJN,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3215,L,AKU,G2,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3216,L,AKU,G3,SMTA,LL,PSN,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,IPK_M
3217,L,HUK,G3,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_M
3218,P,KOM,G4,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3219,L,HUK,G3,SMTA,PS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3220,L,HUK,G5,SRJN,PNS,PNS,SKS1_B,SKS2_K,IPS1_KM,IPS2_KM,IPK_M
3221,L,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3222,P,HUK,G5,SRJN,GRD,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3223,L,HUK,G2,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3224,L,HUK,G2,SMTA,LL,PS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3225,P,HUK,G5,SRJN,GRD,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3226,P,HUK,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
3227,P,HUK,G2,SRJN,PDG,PDG,SKS1_SB,SKS2_K,IPS1_M,IPS2_M,IPK_M
3228,L,KOM,G7,SRJN,LL,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3229,P,HUK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3230,L,EKO,G3,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3231,L,HUK,G5,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3232,L,HUK,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3233,L,HUK,G3,SMTA,PS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3234,P,HUK,G5,SRJN,GRD,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3235,L,EKO,G5,SRJN,GRD,LL,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3236,L,HUK,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3237,L,HUK,G4,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3238,P,HUK,G4,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3239,L,HUK,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3240,L,HUK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3241,L,KOM,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,IPK_M
3242,P,AKU,G4,SMTA,LL,PNS,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3243,L,KOM,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,IPK_M
3244,L,AKU,G2,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3245,L,HUK,G5,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
3246,L,HUK,G5,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3247,L,HUK,G2,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3248,L,HUK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3249,P,HUK,G6,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_M
3250,L,EKO,G3,SRJN,GRD,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,IPK_M
3251,L,KOM,G3,SRJN,PS,PSN,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,IPK_M
3252,P,HUK,G4,SRJN,PNS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3253,L,HUK,G5,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
3254,L,KOM,G1,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,IPK_M
3255,L,HUK,G4,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3256,L,HUK,G4,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3257,L,EKO,G2,SMTA,PS,PS,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3258,P,KOM,G4,SMTA,PDG,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_M
3259,L,HUK,G2,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3260,L,AKU,G3,SMTA,LL,PSN,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,IPK_M
3261,P,HUK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3262,L,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3263,L,HUK,G5,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3264,P,KOM,G4,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3265,L,HUK,G3,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3266,L,HUK,G6,SRJN,PNS,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3267,L,EKO,G5,SRJN,GRD,LL,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3268,P,HUK,G4,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
3269,L,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3270,L,AKU,G3,SMTA,LL,PSN,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,IPK_M
3271,L,HUK,G5,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3272,P,HUK,G3,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3273,L,HUK,G2,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3274,L,HUK,G3,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3275,L,AKU,G2,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3276,L,HUK,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3277,P,KOM,G4,SMTA,PDG,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_M
3278,L,AKU,G5,SMTA,LL,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_M
3279,L,HUK,G7,SMTA,PS,PS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_M
3280,L,HUK,G2,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3281,P,HUK,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3282,L,HUK,G7,SMTA,PDG,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3283,L,HUK,G4,SMTA,PDG,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3284,P,HUK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3285,L,HUK,G4,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3286,L,HUK,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3287,L,HUK,G3,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3288,L,HUK,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3289,P,HUK,G3,SRJN,PDG,PNS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_M
3290,P,HUK,G2,SRJN,PDG,PDG,SKS1_SB,SKS2_K,IPS1_M,IPS2_M,IPK_M
3291,L,HUK,G5,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3292,L,HUK,G5,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3293,L,KOM,G3,SRJN,GRD,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3294,P,HUK,G6,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_M
3295,L,AKU,G3,SMTA,LL,PSN,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,IPK_M
3296,L,HUK,G4,SMP,PDG,PDG,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3297,P,KOM,G7,SRJN,PS,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,IPK_M
3298,P,HUK,G3,SRJN,PSN,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3299,L,HUK,G6,SMTA,LL,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_M,IPK_M
3300,L,HUK,G4,SRJN,GRD,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3301,P,KOM,G1,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3302,P,KOM,G4,SRJN,PNS,LL,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3303,P,HUK,G6,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_M
3304,P,HUK,G4,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
3305,P,KOM,G4,SMTA,PDG,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_M
3306,L,HUK,G7,SMTA,PDG,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3307,L,HUK,G3,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3308,P,KOM,G5,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3309,L,HUK,G4,SMTA,PDG,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3310,L,HUK,G5,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3311,L,KOM,G2,SD,LL,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,IPK_M
3312,L,KOM,G1,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3313,L,KOM,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,IPK_M
3314,P,HUK,G6,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_M
3315,L,HUK,G7,SMTA,PS,PS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_M
3316,L,KOM,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,IPK_M
3317,L,HUK,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3318,L,HUK,G4,SRJN,GRD,PNS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3319,L,HUK,G3,SMTA,PS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3320,L,HUK,G7,SRJN,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3321,L,HUK,G3,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3322,L,KOM,G2,SMTA,GRD,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_M
3323,L,HUK,G7,SRJN,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3324,L,AKU,G5,SMTA,LL,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_M
3325,L,HUK,G2,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3326,L,EKO,G4,SMP,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,IPK_M
3327,L,HUK,G1,SRJN,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3328,L,HUK,G4,SRJN,LL,PNS,SKS1_B,SKS2_SB,IPS1_M,IPS2_KM,IPK_M
3329,L,HUK,G3,SRJN,LL,PSN,SKS1_K,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3330,L,KOM,G3,SRJN,GRD,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3331,L,KOM,G7,SRJN,LL,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3332,L,EKO,G2,SMTA,PS,PS,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3333,L,HUK,G3,SMTA,LL,PSN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3334,P,HUK,G3,SRJN,PSN,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3335,L,HUK,G2,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3336,L,HUK,G7,SMTA,PS,PS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_M
3337,P,HUK,G4,SRJN,PNS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3338,L,HUK,G2,LL,PDG,LL,SKS1_C,SKS2_K,IPS1_KM,IPS2_KM,IPK_M
3339,L,HUK,G5,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3340,P,HUK,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
3341,L,EKO,G5,SRJN,GRD,LL,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3342,L,HUK,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3343,L,HUK,G3,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_M
3344,L,HUK,G3,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3345,L,KOM,G7,SRJN,LL,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3346,L,HUK,G3,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3347,P,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
3348,L,HUK,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3349,P,HUK,G1,SRJN,GRD,PNS,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,IPK_M
3350,L,KOM,G5,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3351,L,HUK,G3,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3352,L,HUK,G6,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3353,L,HUK,G2,LL,PDG,LL,SKS1_C,SKS2_K,IPS1_KM,IPS2_KM,IPK_M
3354,P,KOM,G1,SRJN,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,IPK_M
3355,P,HUK,G5,SRJN,GRD,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3356,P,KOM,G1,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
3357,P,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
3358,L,HUK,G6,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3359,L,KOM,G2,SD,LL,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,IPK_M
3360,L,HUK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3361,P,HUK,G5,SRJN,GRD,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3362,L,HUK,G4,SMTA,PDG,PS,SKS1_B,SKS2_C,IPS1_M,IPS2_KM,IPK_M
3363,L,HUK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3364,P,HUK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3365,L,HUK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3366,L,HUK,G3,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3367,L,EKO,G2,SMTA,PS,PS,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
3368,P,HUK,G4,SRJN,PNS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
3369,P,HUK,G6,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_M
3370,P,KOM,G4,SMTA,PDG,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_M
3371,P,KOM,G7,SRJN,PS,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,IPK_M
3372,P,AKU,G4,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_CUM
3373,P,HUK,G4,SMTA,LL,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
3374,L,HUK,G2,SD,PDG,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_CUM
3375,P,HUK,G2,SD,LL,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
3376,P,HUK,G4,SMP,PDG,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_CUM
3377,P,AKU,G3,SD,PDG,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
3378,L,AKU,G3,SRJN,PSN,PSN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
3379,L,HUK,G3,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
3380,P,HUK,G4,SRJN,GRD,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
3381,L,AKU,G1,SMTA,LL,PSN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
3382,P,EKO,G3,SD,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
3383,P,HUK,G4,SMTA,PDG,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,IPK_CUM
3384,L,HUK,G2,SD,PDG,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_CUM
3385,P,HUK,G3,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
3386,P,EKO,G3,SD,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
3387,L,EKO,G4,SRJN,GRD,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
3388,P,EKO,G5,SRJN,GRD,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
3389,P,EKO,G4,SRJN,GRD,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
3390,P,HUK,G6,SRJN,GRD,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
3391,P,HUK,G4,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
3392,P,HUK,G3,SRJN,LL,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
3393,L,AKU,G7,SRJN,LL,LL,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
3394,P,HUK,G2,SMP,BPN,LL,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_CUM
3395,P,HUK,G4,SMTA,LL,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
3396,L,HUK,G3,SMTA,PNS,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
3397,L,AKU,G2,SMP,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_CUM
3398,P,HUK,G3,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
3399,P,EKO,G4,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
3400,P,HUK,G4,SRJN,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
3401,P,AKU,G3,SMTA,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
3402,L,AKU,G3,SMP,LL,GRD,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
3403,L,AKU,G3,SRJN,PDG,LL,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
3404,P,HUK,G4,SD,LL,PDG,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
3405,P,HUK,G3,SMTA,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
3406,L,AKU,G4,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_CUM
3407,P,HUK,G2,SMP,BPN,LL,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,IPK_CUM
3408,P,AKU,G4,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
3409,P,AKU,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
3410,P,HUK,G1,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_CUM
3411,P,HUK,G2,SD,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,IPK_CUM
3412,P,AKU,G6,SRJN,LL,PNS,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
