,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,STATUS_LULUS
1682,L,EKO,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LLW_2
1683,L,AKU,G3,SRJN,GRD,PSN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1684,P,KOM,G3,SRJN,PSN,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1685,L,KOM,G3,SRJN,PS,PSN,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1686,L,HUK,G5,SRJN,GRD,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_SM,LLW_2
1687,L,HUK,G4,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1688,L,HUK,G2,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1689,P,KOM,G5,SRJN,GRD,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,LLW_2
1690,P,KOM,G4,SRJN,PDG,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LLW_2
1691,P,KOM,G2,SRJN,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1692,L,HUK,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1693,P,KOM,G4,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1694,P,AKU,G4,SMTA,LL,PNS,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1695,L,HUK,G4,SMTA,PNS,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1696,P,KOM,G4,SRJN,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1697,L,KOM,G2,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1698,L,KOM,G1,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1699,P,AKU,G3,SRJN,PDG,LL,SKS1_SB,SKS2_B,IPS1_SM,IPS2_M,LLW_2
1700,L,KOM,G3,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1701,L,KOM,G4,SRJN,LL,GRD,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_M,LLW_2
1702,L,HUK,G4,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1703,P,KOM,G5,SRJN,GRD,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,LLW_2
1704,P,AKU,G3,SRJN,PDG,LL,SKS1_SB,SKS2_B,IPS1_SM,IPS2_M,LLW_2
1705,P,AKU,G3,SRJN,PDG,LL,SKS1_SB,SKS2_B,IPS1_SM,IPS2_M,LLW_2
1706,L,AKU,G3,SD,LL,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1707,L,KOM,G3,SMP,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1708,L,HUK,G3,SRJN,GRD,PSN,SKS1_K,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1709,L,EKO,G4,SRJN,LL,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1710,L,HUK,G3,SMTA,LL,PS,SKS1_K,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1711,L,HUK,G3,SMTA,PSN,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1712,L,HUK,G2,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1713,L,EKO,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LLW_2
1714,L,HUK,G4,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1715,P,EKO,G5,SRJN,GRD,GRD,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1716,P,KOM,G3,SRJN,LL,GRD,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LLW_2
1717,L,HUK,G3,SMTA,PDG,PNS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1718,L,EKO,G4,SMP,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LLW_2
1719,L,AKU,G3,SD,LL,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1720,L,KOM,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1721,P,KOM,G3,SMP,LL,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1722,P,KOM,G4,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1723,L,KOM,G3,SMTA,LL,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1724,L,HUK,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1725,P,KOM,G7,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1726,L,HUK,G3,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1727,L,HUK,G2,LL,BPN,BPN,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,LLW_2
1728,P,HUK,G4,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1729,P,AKU,G4,SMTA,LL,PNS,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1730,L,HUK,G5,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1731,L,HUK,G3,SMTA,PDG,PNS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1732,P,KOM,G6,SRJN,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1733,L,HUK,G3,SD,BPN,BPN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1734,L,HUK,G2,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1735,L,HUK,G3,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1736,L,HUK,G7,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1737,L,KOM,G4,SMTA,PDG,PNS,SKS1_SB,SKS2_C,IPS1_KM,IPS2_SM,LLW_2
1738,L,KOM,G4,SMTA,PDG,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1739,L,AKU,G7,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1740,L,KOM,G3,SRJN,GRD,LL,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1741,P,KOM,G3,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_M,LLW_2
1742,L,HUK,G5,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1743,L,HUK,G4,SRJN,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1744,L,HUK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1745,L,KOM,G4,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,LLW_2
1746,L,HUK,G4,SMP,PDG,PDG,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1747,L,KOM,G4,SRJN,LL,GRD,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_M,LLW_2
1748,L,HUK,G7,SRJN,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1749,L,HUK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1750,P,EKO,G4,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_2
1751,P,KOM,G4,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1752,P,AKU,G4,SRJN,PNS,PSN,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1753,L,HUK,G4,SRJN,GRD,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1754,P,KOM,G4,SRJN,PNS,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1755,L,HUK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1756,P,KOM,G3,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_M,LLW_2
1757,L,KOM,G3,SRJN,GRD,LL,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1758,L,KOM,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1759,P,EKO,G4,SRJN,LL,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1760,L,HUK,G7,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1761,L,AKU,G7,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LLW_2
1762,L,AKU,G2,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_KM,LLW_2
1763,P,KOM,G2,SMP,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1764,P,AKU,G1,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LLW_2
1765,P,KOM,G3,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_M,LLW_2
1766,L,EKO,G4,SRJN,PNS,GRD,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1767,L,HUK,G4,SMTA,PDG,PDG,SKS1_C,SKS2_K,IPS1_KM,IPS2_KM,LLW_2
1768,L,HUK,G4,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1769,L,HUK,G3,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1770,P,HUK,G2,SMTA,GRD,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1771,L,KOM,G3,SRJN,GRD,LL,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1772,P,EKO,G4,SRJN,GRD,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1773,L,HUK,G3,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1774,L,HUK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1775,P,HUK,G5,SRJN,PDG,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1776,L,KOM,G3,SRJN,GRD,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1777,P,KOM,G3,SRJN,LL,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LLW_2
1778,L,HUK,G6,SRJN,PNS,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1779,P,EKO,G4,SRJN,LL,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1780,P,KOM,G3,SMTA,PDG,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1781,P,HUK,G3,SD,LL,PSN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_M,LLW_2
1782,L,KOM,G2,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1783,L,HUK,G3,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1784,L,HUK,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1785,P,KOM,G3,SD,PDG,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1786,P,EKO,G4,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_2
1787,L,HUK,G5,SRJN,GRD,PNS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1788,L,HUK,G4,SRJN,PS,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1789,P,KOM,G4,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1790,L,KOM,G4,SMTA,PDG,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1791,L,HUK,G2,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1792,L,HUK,G4,SRJN,PS,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1793,L,AKU,G7,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1794,L,HUK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1795,P,HUK,G4,SRJN,PNS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1796,L,HUK,G3,SMTA,PDG,PNS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1797,P,KOM,G2,SD,PDG,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1798,L,KOM,G4,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1799,L,KOM,G4,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1800,L,HUK,G6,SRJN,PNS,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1801,L,KOM,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1802,L,AKU,G4,SRJN,PNS,PNS,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1803,P,KOM,G3,SMP,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1804,P,EKO,G4,SRJN,GRD,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1805,P,EKO,G4,SRJN,GRD,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1806,L,HUK,G4,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1807,P,KOM,G3,SRJN,GRD,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_M,LLW_2
1808,P,KOM,G3,SMTA,LL,PSN,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1809,P,HUK,G2,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1810,L,KOM,G3,SMTA,PS,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1811,P,KOM,G3,SRJN,PSN,PSN,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1812,P,KOM,G4,SRJN,PDG,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LLW_2
1813,P,KOM,G5,SRJN,GRD,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,LLW_2
1814,P,EKO,G4,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_2
1815,L,KOM,G3,SRJN,GRD,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1816,P,KOM,G3,SRJN,PSN,PSN,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1817,L,KOM,G4,SMTA,PDG,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1818,L,EKO,G4,SMP,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LLW_2
1819,L,HUK,G4,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1820,P,HUK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1821,P,KOM,G4,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1822,P,KOM,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1823,L,AKU,G7,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1824,L,HUK,G4,SRJN,PS,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1825,P,KOM,G3,SMTA,PS,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_CUM,LLW_2
1826,P,KOM,G5,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1827,L,HUK,G4,SRJN,GRD,GRD,SKS1_C,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1828,P,AKU,G4,SRJN,PNS,PSN,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1829,L,HUK,G3,SRJN,PSN,PNS,SKS1_B,SKS2_K,IPS1_KM,IPS2_KM,LLW_2
1830,L,HUK,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1831,L,HUK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1832,L,HUK,G4,SMTA,PNS,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1833,P,KOM,G1,SRJN,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1834,L,HUK,G4,SMTA,PDG,PDG,SKS1_C,SKS2_K,IPS1_KM,IPS2_KM,LLW_2
1835,P,HUK,G2,SMTA,PNS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1836,P,HUK,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1837,L,AKU,G7,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LLW_2
1838,L,HUK,G4,SRJN,GRD,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1839,L,AKU,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1840,P,HUK,G4,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1841,P,AKU,G4,SMTA,LL,PNS,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1842,P,KOM,G2,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1843,L,KOM,G2,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1844,L,AKU,G3,LL,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1845,P,KOM,G7,SRJN,PS,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1846,P,KOM,G2,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1847,P,KOM,G2,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LLW_2
1848,P,KOM,G2,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_2
1849,P,HUK,G5,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
1850,L,HUK,G2,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1851,L,HUK,G2,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1852,L,HUK,G4,SMTA,LL,PNS,SKS1_K,SKS2_SB,IPS1_KM,IPS2_KM,LLW_2
1853,P,KOM,G2,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1854,P,EKO,G4,SRJN,LL,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1855,P,KOM,G3,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_M,LLW_2
1856,L,AKU,G5,SRJN,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LLW_2
1857,L,HUK,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1858,P,KOM,G2,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_2
1859,L,AKU,G3,SRJN,PSN,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LLW_2
1860,P,AKU,G2,SMTA,PDG,LL,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LLW_2
1861,L,HUK,G3,SRJN,GRD,PSN,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1862,L,KOM,G1,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1863,L,AKU,G4,SMTA,PNS,GRD,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1864,L,AKU,G7,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LLW_2
1865,P,KOM,G3,SMTA,LL,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1866,P,HUK,G1,LL,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_KM,IPS2_KM,LLW_2
1867,P,HUK,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1868,L,HUK,G2,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1869,P,HUK,G4,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1870,P,HUK,G2,SMTA,GRD,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1871,P,AKU,G4,SRJN,GRD,LL,SKS1_SB,SKS2_B,IPS1_CUM,IPS2_CUM,LLW_2
1872,L,EKO,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1873,L,HUK,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_M,IPS2_M,LLW_2
1874,P,KOM,G4,SRJN,LL,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1875,L,KOM,G4,SRJN,LL,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1876,L,HUK,G4,SMTA,PNS,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1877,P,KOM,G2,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_2
1878,P,KOM,G3,SRJN,PSN,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1879,L,HUK,G6,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1880,P,KOM,G3,SMP,LL,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1881,L,AKU,G3,SRJN,PSN,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LLW_2
1882,P,HUK,G2,SMTA,GRD,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1883,L,HUK,G4,SMTA,PDG,PDG,SKS1_C,SKS2_K,IPS1_KM,IPS2_KM,LLW_2
1884,P,EKO,G4,SRJN,LL,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1885,L,AKU,G4,SRJN,GRD,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1886,L,AKU,G5,SRJN,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LLW_2
1887,L,KOM,G3,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1888,L,HUK,G4,SRJN,GRD,PNS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1889,L,HUK,G2,LL,BPN,BPN,SKS1_B,SKS2_SB,IPS1_KM,IPS2_KM,LLW_2
1890,P,KOM,G7,SRJN,PS,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1891,L,HUK,G7,SRJN,PS,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
1892,L,AKU,G7,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1893,L,AKU,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1894,L,HUK,G3,SMTA,LL,PS,SKS1_K,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1895,L,HUK,G3,SMTA,PDG,PNS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1896,L,HUK,G1,SMTA,LL,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1897,L,HUK,G3,SRJN,PNS,PNS,SKS1_K,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1898,L,KOM,G3,SRJN,GRD,LL,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1899,P,EKO,G4,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_2
1900,P,KOM,G3,SMTA,PS,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1901,P,AKU,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,LLW_2
1902,L,HUK,G4,SRJN,PS,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1903,P,KOM,G2,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1904,P,HUK,G3,SMP,LL,PSN,SKS1_K,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1905,L,HUK,G5,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1906,L,EKO,G3,SMP,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1907,L,KOM,G4,SRJN,LL,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1908,P,KOM,G2,SMP,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1909,P,HUK,G1,SMTA,PNS,PNS,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
