,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,IPK_TERAKHIR
756,P,BIO,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
757,P,BIO,G1,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
758,P,BIO,G3,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
759,P,BIO,G2,SD,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
760,P,BIO,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
761,P,BIO,G2,SMTA,PS,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
762,P,BIO,G6,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
763,L,BIO,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
764,L,BIO,G1,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
765,P,BIO,G2,SMP,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
766,P,BIO,G4,SD,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
767,P,BIO,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_CUM
768,P,BIO,G2,SMTA,PS,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
769,P,BIO,G2,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_CUM
770,P,BIO,G4,SMTA,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
771,P,BIO,G3,LL,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
772,P,BIO,G1,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
773,P,BIO,G2,SMP,BPN,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
774,P,BIO,G2,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
775,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
776,P,BIO,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
777,P,BIO,G2,SD,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
778,P,BIO,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_CUM
779,P,BIO,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
780,P,BIO,G4,SMTA,PNS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
781,L,BIO,G4,SRJN,PSN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
782,P,BIO,G3,SMP,PDG,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
783,P,BIO,G3,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
784,L,BIO,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
785,P,BIO,G5,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
786,L,BIO,G2,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
787,P,BIO,G2,LL,BPN,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
788,L,BIO,G1,SMTA,PS,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
789,P,BIO,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
790,P,BIO,G3,LL,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
791,P,BIO,G4,SD,PDG,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
792,P,BIO,G3,LL,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
793,P,BIO,G4,SRJN,PS,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
794,P,BIO,G4,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
795,P,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,IPK_SM
796,L,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
797,P,BIO,G5,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
798,P,BIO,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
799,L,BIO,G1,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
800,P,BIO,G3,SD,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
801,P,BIO,G3,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
802,L,BIO,G4,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
803,P,BIO,G2,SMP,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
804,P,BIO,G4,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
805,P,BIO,G5,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
806,P,BIO,G4,SMTA,PDG,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
807,P,BIO,G3,SMTA,PDG,GRD,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
808,P,BIO,G3,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
809,P,BIO,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
810,P,BIO,G4,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
811,P,BIO,G4,SMTA,LL,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
812,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
813,P,BIO,G4,SRJN,LL,PDG,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,IPK_SM
814,L,BIO,G2,LL,PS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
815,P,BIO,G2,SD,LL,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_M
816,L,BIO,G3,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
817,P,BIO,G4,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
818,P,BIO,G3,SMTA,PS,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
819,L,BIO,G3,SD,PDG,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
820,P,BIO,G3,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
821,P,BIO,G2,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
822,P,BIO,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
823,P,BIO,G2,SMTA,BPN,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
824,P,BIO,G3,SRJN,PNS,PSN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
825,P,BIO,G2,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_CUM
826,P,BIO,G2,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
827,P,BIO,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
828,L,BIO,G2,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
829,P,BIO,G5,SRJN,GRD,PS,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_SM
830,L,BIO,G3,SMTA,BPN,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
831,P,BIO,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
832,L,BIO,G2,SMP,LL,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
833,P,BIO,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
834,P,BIO,G3,SRJN,PSN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
835,P,BIO,G6,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
836,L,BIO,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
837,L,BIO,G3,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_SM
838,P,BIO,G4,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
839,L,BIO,G1,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
840,P,BIO,G2,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_SM
841,P,BIO,G4,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_SM
842,P,BIO,G4,SRJN,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
843,L,BIO,G2,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_SM
844,P,BIO,G4,SRJN,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,IPK_SM
845,P,BIO,G4,SMTA,PNS,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
846,P,BIO,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
847,P,BIO,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
848,P,BIO,G2,SMTA,PDG,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
849,P,BIO,G6,SMP,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
850,P,BIO,G2,SD,PDG,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
851,P,BIO,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
852,P,BIO,G4,SRJN,LL,LL,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
853,P,BIO,G2,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
854,L,BIO,G4,SRJN,BPN,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
855,P,BIO,G7,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
856,P,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
857,P,BIO,G2,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
858,P,BIO,G2,SMTA,LL,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
859,L,BIO,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
860,L,BIO,G7,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
861,L,BIO,G4,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
862,P,BIO,G4,SRJN,GRD,LL,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_M,IPK_SM
863,P,BIO,G2,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
864,P,BIO,G3,SMTA,LL,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
865,L,BIO,G4,SMTA,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
866,L,BIO,G3,SMTA,PS,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
867,P,BIO,G2,SMP,BPN,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_SM
868,P,BIO,G2,SMTA,PDG,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
869,P,BIO,G3,SMP,PDG,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
870,P,BIO,G3,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
871,P,BIO,G4,SRJN,PNS,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
872,P,BIO,G4,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_SM
873,L,BIO,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
874,P,BIO,G3,LL,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_SM
875,P,BIO,G4,SRJN,LL,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
876,L,BIO,G2,SD,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
877,P,BIO,G4,SRJN,LL,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
878,P,BIO,G2,SD,PDG,PDG,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,IPK_SM
879,P,BIO,G2,SMTA,BPN,BPN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_SM
880,P,BIO,G6,SRJN,GRD,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_SM
881,P,BIO,G3,SRJN,PS,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_SM
882,P,BIO,G2,SMTA,LL,LL,SKS1_B,SKS2_SB,IPS1_M,IPS2_KM,IPK_SM
883,P,BIO,G3,SRJN,GRD,PSN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_SM
884,P,BIO,G3,SRJN,GRD,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
885,L,BIO,G4,SMTA,LL,LL,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,IPK_CUM
886,L,BIO,G3,SRJN,LL,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_SM
887,P,BIO,G2,SD,PDG,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
888,L,BIO,G3,SRJN,GRD,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_SM
889,L,BIO,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_CUM,IPK_SM
890,P,BIO,G5,SRJN,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
891,L,BIO,G4,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
892,P,BIO,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
893,P,BIO,G3,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
894,P,BIO,G2,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_CUM
895,L,BIO,G4,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
896,P,BIO,G6,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,IPK_SM
897,P,BIO,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
898,P,BIO,G1,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
899,P,BIO,G3,LL,PDG,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_SM
900,P,BIO,G4,SMTA,LL,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_KM,IPK_SM
901,P,BIO,G2,SD,LL,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
902,L,BIO,G1,SD,PDG,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
903,P,BIO,G7,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
904,P,BIO,G4,SMTA,LL,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
905,P,BIO,G3,LL,LL,PNS,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,IPK_SM
906,P,BIO,G5,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
907,P,BIO,G5,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
908,P,BIO,G2,LL,BPN,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
909,L,BIO,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
910,P,BIO,G3,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
911,P,BIO,G7,SRJN,LL,GRD,SKS1_B,SKS2_SB,IPS1_M,IPS2_SM,IPK_SM
912,P,BIO,G6,SMTA,GRD,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_CUM
913,P,BIO,G7,SMTA,LL,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
914,L,BIO,G5,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_CUM
915,P,BIO,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
916,P,BIO,G4,LL,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
917,P,BIO,G1,LL,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
918,P,BIO,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
919,P,BIO,G2,SD,BPN,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,IPK_CUM
920,P,BIO,G4,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
921,L,BIO,G3,SMTA,PS,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
922,P,BIO,G2,LL,GRD,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
923,P,BIO,G3,SMP,PS,PDG,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
924,P,BIO,G4,SMP,PDG,PDG,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
925,L,BIO,G3,SMTA,PDG,PSN,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,IPK_SM
926,L,BIO,G3,SMTA,LL,LL,SKS1_SB,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
927,P,BIO,G4,SRJN,LL,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,IPK_SM
928,P,BIO,G3,SD,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
929,L,BIO,G2,SRJN,LL,PS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
930,P,BIO,G3,SRJN,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
931,L,BIO,G3,SMTA,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,IPK_SM
932,P,BIO,G2,SMP,LL,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_CUM
933,P,BIO,G4,SRJN,PS,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
934,L,BIO,G7,SMTA,GRD,PS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
935,P,BIO,G4,SMTA,LL,GRD,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
936,P,BIO,G2,SMTA,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,IPK_SM
937,P,BIO,G2,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,IPK_SM
938,P,BIO,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,IPK_SM
939,L,BIO,G7,SRJN,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
940,P,BIO,G4,SRJN,BPN,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,IPK_SM
941,L,BIO,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,IPK_SM
942,P,BIO,G4,SRJN,LL,LL,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
943,P,BIO,G4,SMTA,LL,LL,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
944,P,BIO,G1,SMTA,PDG,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
945,P,BIO,G4,SRJN,LL,GRD,SKS1_SB,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
946,P,BIO,G4,SMTA,BPN,LL,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,IPK_CUM
947,P,BIO,G2,LL,LL,BPN,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
948,P,BIO,G3,SD,LL,PDG,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
949,P,BIO,G2,SMP,LL,BPN,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
950,P,BIO,G3,SMTA,LL,PDG,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
951,P,BIO,G4,SMTA,PDG,PSN,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
952,P,BIO,G3,SMP,PS,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
953,P,BIO,G2,SD,PDG,PDG,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,IPK_SM
954,P,BIO,G5,SRJN,LL,GRD,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
955,P,BIO,G2,SD,BPN,BPN,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,IPK_SM
956,L,BIO,G2,SD,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,IPK_SM
957,L,BIO,G4,SMTA,LL,GRD,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,IPK_CUM
958,L,IF,G3,SMTA,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
959,L,IF,G2,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
960,L,IF,G4,SD,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
961,L,IF,G4,SD,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_SM
962,L,IF,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_SM
963,L,IF,G3,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
964,L,IF,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
965,P,IF,G3,SRJN,PNS,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
966,L,IF,G2,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
967,L,IF,G2,SD,LL,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
968,L,IF,G5,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
969,L,IF,G2,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_SM
970,P,IF,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
971,P,IF,G3,SD,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
972,L,IF,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
973,L,IF,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
974,P,IF,G3,SRJN,GRD,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
975,P,IF,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
976,P,IF,G3,SMTA,PS,PS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
977,L,IF,G3,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
978,P,IF,G3,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
979,L,IF,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
980,P,IF,G3,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
981,P,IF,G2,SD,BPN,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
982,P,IF,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
983,P,IF,G3,SMTA,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
984,P,IF,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
985,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_CUM,IPK_SM
986,P,IF,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
987,L,IF,G4,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
