,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,STATUS_LULUS
907,L,BIO,G2,SRJN,PDG,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LTW
908,P,BIO,G2,LL,GRD,LL,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
909,P,BIO,G3,SMP,PS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
910,P,BIO,G4,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
911,L,BIO,G3,SMTA,PDG,PSN,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
912,P,BIO,G4,SRJN,GRD,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_B,LTW
913,P,BIO,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
914,P,BIO,G4,SRJN,LL,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
915,P,BIO,G2,SMP,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
916,P,BIO,G3,SD,BPN,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
917,P,BIO,G4,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LLW
918,P,BIO,G3,SMTA,LL,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
919,P,BIO,G3,SMP,PDG,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
920,P,BIO,G2,SMP,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
921,L,BIO,G3,SMTA,PS,BPN,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
922,L,BIO,G7,SMTA,GRD,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,LLW
923,P,BIO,G2,SMTA,PDG,PDG,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
924,P,BIO,G2,SMTA,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
925,P,BIO,G3,SMP,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
926,P,BIO,G3,SMTA,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_B,LLW
927,P,BIO,G3,SMTA,PDG,PDG,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
928,L,BIO,G7,SRJN,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
929,P,BIO,G4,SRJN,BPN,PNS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LTW
930,L,BIO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
931,P,BIO,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,LTW
932,P,BIO,G3,SRJN,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
933,P,BIO,G1,SMTA,PDG,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
934,P,BIO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_B,LTW
935,P,BIO,G3,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
936,P,BIO,G2,SMP,LL,BPN,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LTW
937,P,BIO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
938,P,BIO,G2,SD,PDG,PDG,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_B,LLW
939,P,BIO,G2,SD,BPN,BPN,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_B,LTW
940,L,BIO,G2,SD,LL,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
941,L,BIO,G4,SMTA,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
942,L,IF,G3,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LLW
943,L,IF,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
944,L,IF,G3,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
945,L,IF,G2,SMTA,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LLW
946,L,IF,G4,SD,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
947,L,IF,G2,SD,BPN,BPN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
948,L,IF,G3,SMTA,LL,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
949,L,IF,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
950,P,IF,G4,SMP,LL,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
951,P,IF,G3,SRJN,PNS,LL,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
952,L,IF,G2,SD,LL,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
953,L,IF,G5,SD,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
954,L,IF,G2,SMTA,LL,LL,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
955,P,IF,G3,SMTA,LL,PSN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
956,L,IF,G3,SMTA,PDG,PNS,IPS1_CUM,IPS2_KM,SKS1_B,SKS2_B,LTW
957,P,IF,G3,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
958,L,IF,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
959,P,IF,G3,SMTA,LL,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
960,L,IF,G3,SRJN,GRD,ABRI,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
961,L,IF,G2,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
962,P,IF,G3,SRJN,LL,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
963,L,IF,G3,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
964,P,IF,G2,SD,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
965,P,IF,G2,SD,BPN,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
966,P,IF,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_M,SKS1_B,SKS2_B,LLW
967,P,IF,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
968,P,IF,G1,SD,PS,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
969,P,IF,G3,SMTA,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
970,P,IF,G3,SMTA,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LLW
971,L,IF,G4,SMTA,LL,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
972,P,IF,G4,SRJN,PNS,PNS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LLW
973,L,IF,G4,SRJN,GRD,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
974,P,IF,G4,SRJN,LL,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
975,L,IF,G4,SRJN,GRD,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
976,P,IF,G4,SRJN,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
977,L,IF,G2,SMTA,LL,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
978,P,IF,G3,SRJN,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LLW
979,P,IF,G3,SRJN,PSN,PSN,IPS1_M,IPS2_CUM,SKS1_B,SKS2_B,LLW
980,L,IF,G2,SD,BPN,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LLW
981,L,IF,G4,SRJN,PS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
982,P,IF,G3,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
983,L,IF,G3,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
984,L,IF,G3,SD,PDG,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
985,L,IF,G5,SMTA,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
986,P,IF,G4,SMTA,PNS,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LLW
987,P,IF,G1,SRJN,PDG,PDG,IPS1_KM,IPS2_CUM,SKS1_B,SKS2_B,LLW
988,L,IF,G3,SMP,PDG,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
989,L,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LLW
990,P,IF,G3,SMP,LL,PSN,IPS1_M,IPS2_CUM,SKS1_B,SKS2_B,LLW
991,P,IF,G4,LL,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LLW
992,L,IF,G4,SRJN,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LLW
993,P,IF,G2,SMTA,LL,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
994,L,IF,G7,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
995,L,IF,G1,SD,LL,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
996,P,IF,G3,SMTA,LL,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
997,P,IF,G3,SMTA,PDG,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
998,L,IF,G4,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
999,P,IF,G3,SMTA,LL,PS,IPS1_KM,IPS2_CUM,SKS1_B,SKS2_B,LLW
1000,P,IF,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
1001,P,IF,G4,SMTA,PS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1002,L,IF,G4,SRJN,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
1003,L,IF,G3,SMTA,PS,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LLW
1004,L,IF,G4,SRJN,GRD,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1005,P,IF,G4,SMTA,PDG,PDG,IPS1_KM,IPS2_CUM,SKS1_B,SKS2_B,LTW
1006,L,IF,G4,SMTA,PNS,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
1007,P,IF,G2,SD,LL,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
1008,P,IF,G4,SMTA,PDG,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1009,L,IF,G4,SRJN,PDG,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
1010,P,IF,G3,SMTA,PDG,PSN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1011,L,IF,G3,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1012,L,IF,G5,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1013,L,IF,G5,SMTA,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1014,L,IF,G4,SMP,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1015,P,IF,G3,SMTA,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1016,P,IF,G7,SRJN,GRD,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
1017,L,IF,G4,SRJN,PNS,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1018,L,IF,G2,LL,PDG,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1019,P,IF,G3,SRJN,GRD,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1020,L,IF,G4,SMTA,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1021,P,IF,G4,SMTA,GRD,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1022,L,IF,G2,SRJN,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
1023,L,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1024,L,IF,G3,SRJN,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1025,L,IF,G4,SMTA,LL,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
1026,L,IF,G5,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
1027,P,IF,G2,SD,BPN,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1028,L,IF,G4,SMTA,PDG,PSN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1029,P,IF,G1,LL,LL,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1030,L,IF,G2,SD,PDG,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1031,L,IF,G4,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1032,P,IF,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1033,L,IF,G2,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1034,L,IF,G4,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
1035,P,IF,G2,SMP,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LTW
1036,P,IF,G1,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1037,L,IF,G3,SD,PDG,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1038,L,IF,G4,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1039,L,IF,G2,SD,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1040,P,IF,G2,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
1041,L,IF,G4,SRJN,GRD,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
1042,P,IF,G4,SRJN,PNS,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1043,L,IF,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LLW
1044,P,IF,G5,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1045,P,IF,G2,SD,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1046,P,IF,G3,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
1047,L,IF,G3,SRJN,PS,PS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1048,L,IF,G4,SRJN,PDG,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1049,L,IF,G4,SRJN,GRD,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1050,P,IF,G2,SRJN,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
1051,P,IF,G3,SMTA,PSN,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1052,P,IF,G4,SRJN,PS,PNS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1053,L,IF,G3,SMTA,PDG,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1054,P,IF,G4,SRJN,GRD,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1055,L,IF,G3,SMP,PNS,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1056,L,IF,G2,SMTA,LL,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1057,L,IF,G3,SD,LL,PSN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1058,P,IF,G4,SMTA,GRD,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1059,P,IF,G1,SD,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LTW
1060,L,IF,G2,SMTA,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1061,L,IF,G4,SRJN,GRD,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
1062,P,IF,G4,SRJN,GRD,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1063,L,IF,G2,SMTA,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1064,L,IF,G4,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1065,P,IF,G4,SRJN,PNS,PNS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1066,L,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
1067,L,IF,G2,SMP,BPN,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1068,P,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1069,P,IF,G4,SMTA,GRD,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1070,P,IF,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1071,L,IF,G4,SMTA,PNS,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1072,P,IF,G2,SMP,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LLW
1073,P,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
1074,P,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1075,P,IF,G2,LL,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1076,P,IF,G3,SMTA,PNS,PSN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
1077,P,IF,G2,SMTA,BPN,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1078,L,IF,G2,SMTA,LL,PSN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1079,L,IF,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LTW
1080,P,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1081,P,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1082,P,IF,G3,SMTA,LL,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
1083,L,IF,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1084,L,IF,G1,SD,LL,LL,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LTW
1085,L,IF,G4,SMTA,PDG,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1086,P,IF,G1,SMTA,PS,LL,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LTW
1087,L,IF,G4,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1088,P,IF,G2,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1089,L,IF,G3,SMP,PDG,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1090,L,IF,G4,SRJN,GRD,LL,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LLW
1091,L,IF,G7,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1092,L,IF,G4,SMTA,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1093,P,IF,G5,SRJN,GRD,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LLW
1094,L,IF,G5,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1095,L,IF,G4,SRJN,GRD,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1096,P,IF,G3,SRJN,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1097,L,IF,G3,SMTA,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LLW
1098,L,IF,G3,SMTA,LL,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
1099,L,IF,G3,SMTA,LL,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
1100,P,IF,G2,SMP,PDG,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LLW
1101,P,IF,G4,SRJN,PNS,PNS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LLW
1102,L,IF,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1103,L,IF,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1104,P,IF,G5,SMTA,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1105,P,IF,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
1106,P,IF,G4,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
1107,P,IF,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1108,P,IF,G4,SRJN,PNS,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LLW
1109,P,IF,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1110,P,IF,G4,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1111,P,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
1112,L,IF,G4,SRJN,PNS,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1113,L,IF,G5,SRJN,ABRI,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1114,P,IF,G4,SMTA,GRD,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1115,P,IF,G3,SRJN,LL,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LTW
1116,P,IF,G4,SRJN,GRD,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LTW
1117,P,IF,G3,SMTA,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LTW
1118,L,IF,G5,SRJN,GRD,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
1119,L,IF,G3,SD,LL,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
1120,L,IF,G4,SMTA,LL,ABRI,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LC
1121,P,IF,G1,SMTA,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LLW
1122,L,IF,G5,SRJN,PNS,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LTW
1123,L,IF,G4,SMTA,PDG,ABRI,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1124,L,IF,G4,SRJN,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1125,L,IF,G5,SMTA,PS,ABRI,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
1126,L,IF,G4,SMTA,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LTW
1127,P,IF,G5,SRJN,PS,PNS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LTW
1128,L,IF,G3,SD,LL,PSN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
1129,P,IF,G4,SMTA,PDG,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
1130,P,IF,G4,SRJN,GRD,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LTW
1131,P,IF,G4,SMTA,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LTW
1132,P,IF,G3,SRJN,GRD,LL,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LLW
1133,L,IF,G4,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LLW
